text,label
"['intended', 'light', 'entertainment', 'film', 'indeed', 'successful', 'first', 'half', 'succumbs', 'rapidly', 'foundering', 'script', 'drop', 'harry', 'judd', 'nelson', 'reformed', 'burglar', 'daphne', 'gina', 'gershon', 'aspiring', 'actress', 'employed', 'live', 'window', 'mannequin', 'department', 'store', 'one', 'evening', 'late', 'leaving', 'locked', 'within', 'whereupon', 'witness', 'le', 'protective', 'glass', 'observation', 'point', 'apparent', 'homicide', 'occurring', 'street', 'ostensible', 'murderer', 'mile', 'raymond', 'nick', 'mancuso', 'local', 'sculptor', 'return', 'following', 'day', 'observe', 'mannequin', 'since', 'realizes', 'possible', 'witness', 'prior', 'night', 'violent', 'event', 'one', 'posing', 'pair', 'flinch', 'fun', 'begin', 'daphne', 'harry', 'report', 'observation', 'local', 'police', 'station', 'detective', 'taking', 'crime', 'report', 'remembers', 'harry', 'criminal', 'background', 'becomes', 'cynical', 'great', 'many', 'way', 'film', 'become', 'hackneyed', 'one', 'manages', 'utilize', 'including', 'obligatory', 'slow', 'motion', 'bedroom', 'scene', 'passion', 'low', 'budget', 'affair', 'shot', 'vancouver', 'even', 'police', 'procedural', 'aspect', 'displayed', 'rote', 'always', 'capable', 'gershon', 'try', 'make', 'something', 'role', 'mancuso', 'incredibly', 'histrionic', 'bizarrely', 'attack', 'line', 'obvious', 'loose', 'rein', 'although', 'film', 'sag', 'nonsense', 'cinematographer', 'glen', 'macpherson', 'prefers', 'follow', 'suit', 'set', 'camera', 'lighting', 'splendidly', 'realised', 'composition', 'viewer', 'may', 'focus', 'upon', 'ignoring', 'plot', 'hole', 'witless', 'dialogue', 'well', 'crafted', 'score', 'appropriately', 'based', 'upon', 'action', 'contributed', 'hal', 'beckett', 'mentioned', 'dialogue', 'initially', 'somewhat', 'fresh', 'delivered', 'well', 'bantering', 'manner', 'nelson', 'gershon', 'subsequent', 'context', 'flawed', 'continuity', 'logic', 'predictability', 'take', 'direction', 'reflects', 'lack', 'original', 'idea', 'point', 'view', 'post', 'production', 'flaw', 'set', 'work', 'back', 'farther', 'expected', 'basic', 'thriller']",0
"['stark', 'cold', 'landscape', 'big', 'sky', 'country', 'majestic', 'snow', 'capped', 'mountain', 'juxtaposed', 'barren', 'plain', 'put', 'poetic', 'use', 'lynchian', 'fable', 'slide', 'picture', 'show', 'death', 'melancholy', 'young', 'talented', 'polish', 'brother', 'previously', 'treated', 'indie', 'movie', 'fan', 'bizarre', 'fascinating', 'twin', 'fall', 'idaho', 'film', 'young', 'woman', 'falling', 'love', 'two', 'brother', 'happen', 'siamese', 'twin', 'little', 'orphan', 'boy', 'dying', 'town', 'flooded', 'name', 'progress', 'form', 'damn', 'hydroelectric', 'power', 'plant', 'eerily', 'pleasing', 'music', 'score', 'minimalist', 'dialogue', 'character', 'development', 'uncanny', 'fantasy', 'sequence', 'involving', 'unique', 'angel', 'polish', 'brother', 'put', 'focus', 'every', 'good', 'film', 'artist', 'know', 'film', 'moving', 'picture', 'image', 'scene', 'painting', 'deep', 'beauty', 'captured', 'celluloid', 'best', 'viewed', 'late', 'night', 'haunting', 'imagery', 'linger', 'mind', 'wash', 'drift', 'sleep', 'fact', 'done', 'shoe', 'string', 'budget', 'le', 'two', 'million', 'dollar', 'put', 'hollywood', 'bloated', 'film', 'cost', 'hollow', 'movie', 'shame', 'indicates', 'something', 'grand', 'come', 'polish', 'brother', 'future']",1
"['one', 'people', 'really', 'like', 'sci', 'fi', 'sometimes', 'far', 'fetched', 'idea', 'surreal', 'world', 'perspective', 'better', 'stay', 'away', 'far', 'stuart', 'gordon', 'space', 'trucker', 'truly', 'absurd', 'space', 'adventure', 'stuffed', 'eccentric', 'character', 'colorful', 'kitsch', 'ludicrous', 'plot', 'twist', 'honesty', 'probably', 'never', 'would', 'cared', 'film', 'gordon', 'name', 'credit', 'guy', 'come', 'pretty', 'close', 'genius', 'horror', 'genre', 'undeniable', 'milestone', 'like', 'beyond', 'animator', 'r', 'sum', 'apparently', 'stuart', 'gordon', 'like', 'humor', 'twisted', 'possible', 'already', 'went', 'completely', 'comedy', 'top', 'animator', 'slight', 'difference', 'bizarre', 'humor', 'effective', 'something', 'really', 'case', 'space', 'trucker', 'gag', 'lead', 'nowhere', 'entirely', 'exaggerated', 'atmosphere', 'work', 'small', 'dos', 'end', 'remains', 'occasionally', 'amusing', 'completely', 'unnecessary', 'mess', 'dennis', 'hopper', 'charles', 'dance', 'least', 'semi', 'charles', 'dance', 'always', 'joy', 'look', 'still', 'stunning', 'barbara', 'crampton', 'small', 'role', 'near', 'end', 'film', 'crampton', 'stuart', 'gordon', 'regular', 'heroine', 'previous', 'horror', 'film', 'story', 'space', 'trucker', 'silly', 'come', 'dennis', 'hopper', 'play', 'self', 'made', 'loner', 'fed', 'job', 'transporting', 'pig', 'across', 'galaxy', 'company', 'named', 'interpork', 'see', 'change', 'flee', 'bringing', 'muse', 'earth', 'float', 'space', 'pirate', 'find', 'cargo', 'meant', 'wipe', 'half', 'universe', 'stuart', 'gordon', 'wisely', 'returned', 'making', 'horror', 'little', 'escapade', 'since', 'space', 'trucker', 'already', 'made', 'sublime', 'king', 'ant', 'absolutely', 'brilliant', 'dagon']",0
"['fan', 'carpenter', 'long', 'time', 'read', 'biography', 'watched', 'special', 'saw', 'karen', 'carpenter', 'story', 'movie', 'really', 'show', 'real', 'karen', 'carpenter', 'movie', 'seems', 'shy', 'pretty', 'much', 'loner', 'except', 'one', 'girl', 'friend', 'real', 'karen', 'carpenter', 'much', 'different', 'outgoing', 'friendly', 'lot', 'friend', 'especially', 'olive', 'newton', 'john', 'movie', 'even', 'show', 'karen', 'attempt', 'solo', 'album', 'meeting', 'phil', 'ramone', 'wife', 'itchy', 'karen', 'itchy', 'knew', 'real', 'karen', 'carpenter', 'new', 'york', 'karen', 'new', 'york', 'see', 'psychologist', 'voluntary', 'day', 'would', 'leave', 'go', 'hotel', 'room', 'also', 'karen', 'taking', 'pill', 'increase', 'thyroid', 'could', 'loss', 'weight', 'stop', 'taking', 'psychologist', 'recommended', 'also', 'karen', 'husband', 'movie', 'named', 'bob', 'knight', 'real', 'life', 'named', 'tom', 'burris', 'also', 'karen', 'divorced', 'tom', 'separated', 'karen', 'sign', 'divorce', 'paper', 'day', 'died', 'also', 'agnes', 'found', 'karen', 'naked', 'closet', 'unciousness', 'unlike', 'movie', 'dressed', 'white', 'music', 'good', 'thing', 'would', 'recommend', 'seeing']",0
"['given', 'subject', 'matter', 'drug', 'addiction', 'bone', 'almost', 'help', 'rather', 'depressing', 'film', 'depressing', 'necessarily', 'mean', 'bad', 'unfortunately', 'case', 'fact', 'pretty', 'bad', 'film', 'good', 'thing', 'going', 'notably', 'quality', 'performance', 'vera', 'farmiga', 'central', 'role', 'irene', 'working', 'mom', 'struggling', 'cocaine', 'addiction', 'enough', 'good', 'outweigh', 'bad', 'film', 'failing', 'lie', 'mainly', 'story', 'fails', 'captivate', 'never', 'really', 'seems', 'get', 'going', 'irene', 'go', 'rehab', 'come', 'home', 'clueless', 'husband', 'idea', 'support', 'attempt', 'kick', 'habit', 'irene', 'grows', 'close', 'another', 'recovering', 'addict', 'male', 'nurse', 'rehab', 'center', 'complication', 'ensue', 'story', 'never', 'really', 'spark', 'life', 'seem', 'movie', 'really', 'going', 'anywhere', 'say', 'stark', 'realistic', 'look', 'day', 'day', 'struggle', 'addict', 'maybe', 'case', 'make', 'interesting', 'movie', 'whole', 'thing', 'blah', 'feel', 'minimalist', 'cinematography', 'help', 'matter', 'adding', 'another', 'layer', 'drab', 'incredibly', 'drab', 'proceeding', 'none', 'performance', 'measure', 'farmiga', 'hugh', 'dillon', 'ok', 'irene', 'male', 'nurse', 'friend', 'nobody', 'else', 'cast', 'add', 'anything', 'value', 'proceeding', 'movie', 'bleak', 'depressing', 'rather', 'dull', 'ride']",0
"['funniest', 'show', 'ever', 'tv', 'albeit', 'humor', 'everyone', 'realize', 'would', 'hard', 'keep', 'show', 'fresh', 'ran', 'longer', 'shame', 'six', 'episode', 'filmed', 'gag', 'fly', 'rapidly', 'opening', 'credit', 'end', 'would', 'see', 'drebin', 'bos', 'ed', 'hocken', 'pretending', 'freeze', 'frame', 'closing', 'credit', 'rolled', 'criminal', 'still', 'moving', 'would', 'see', 'everyone', 'else', 'motionless', 'try', 'escape', 'another', 'episode', 'building', 'started', 'collapsing', 'around', 'drebin', 'hocken', 'remained', 'freeze', 'mode', 'br', 'br', 'leslie', 'nielsen', 'comedic', 'brilliance', 'frank', 'drebin', 'perfect', 'fit', 'show', 'managed', 'keep', 'straight', 'face', 'beyond', 'joke', 'sight', 'gag', 'came', 'often', 'quick', 'watch', 'episode', '2nd', '3rd', 'time', 'catch', 'thing', 'missed', 'first', 'time', 'like', 'watch', 'still', 'find', 'laughing', 'even', 'joke', 'made', 'sense', 'seemingly', 'reason', 'rex', 'hamilton', 'abraham', 'lincoln', 'tag', 'line', 'opening', 'announcement', 'somehow', 'worked', 'perhaps', 'thrown', 'precisely', 'reason', 'br', 'br', 'cleverly', 'spoofing', 'old', 'quinn', 'martin', 'detective', 'cop', 'show', '1970s', 'police', 'squad', 'would', 'return', 'commercial', 'break', 'word', 'act', 'two', 'appearing', 'screen', 'immediately', 'followed', 'yankee', 'one', 'quip', 'opening', 'credit', 'episode', 'title', 'would', 'appear', 'screen', 'announcer', 'would', 'utter', 'completely', 'different', 'title', 'favorite', 'joke', 'line', 'series', 'way', 'numerous', 'list', 'one', 'favorite', 'drebin', 'asks', 'luck', 'boxer', 'previously', 'tanked', 'fight', 'think', 'beat', 'champ', 'boxer', 'responds', 'take', 'blindfolded', 'drebin', 'responds', 'back', 'blindfolded', 'minute', 'later', 'reference', 'boxer', 'small', 'dingy', 'apartment', 'drebin', 'tell', 'going', 'help', 'get', 'sewer', 'next', 'thing', 'see', 'drebin', 'popping', 'manhole', 'cover', 'street', 'another', 'episode', 'drebin', 'hocken', 'questioning', 'bombing', 'suspect', 'flimsy', 'alibi', 'drebin', 'believing', 'say', 'alright', 'let', 'say', 'go', 'movie', 'slight', 'pause', 'drebin', 'hocken', 'suspect', 'look', 'camera', 'unison', 'say', 'go', 'movie', 'moment', 'later', 'drebin', 'forced', 'let', 'suspected', 'bomber', 'walk', 'free', 'due', 'lack', 'evidence', 'storm', 'away', 'angrily', 'yell', 'tell', 'bomber', 'take', 'seen', 'next', 'cop', 'giving', 'thumb', 'signal', 'wwii', 'style', 'plane', 'runway', 'right', 'outside', 'building', 'many', 'classic', 'drebin', 'quote', 'one', 'particularly', 'memorable', 'one', 'sorry', 'bother', 'mr', 'twice', 'would', 'come', 'earlier', 'husband', 'dead', 'another', 'classic', 'locksmith', 'locksmith', 'visibly', 'shaken', 'kidnap', 'victim', 'father', 'asks', 'drebin', 'drebin', 'classic', 'deadpan', 'fashion', 'responds', 'back', 'well', 'understand', 'textile', 'business', 'said', 'humor', 'everyone', 'many', 'people', 'simply', 'get', 'show', 'brief', 'run', 'remember', 'reaction', 'mixed', 'people', 'thought', 'absolutely', 'hysterical', 'one', 'funniest', 'thing', 'around', 'others', 'thought', 'stupid', 'unfunny', 'police', 'squad', 'even', '20', 'year', 'later', 'funniest', 'thing', 'ever', 'seen', 'tv', 'younger', 'viewer', 'enjoy', 'type', 'humor', 'never', 'seen', 'police', 'squad', 'young', 'series', 'initially', 'aired', 'highly', 'recommend', 'found', 'six', 'episode', 'even', 'funnier', 'subsequent', 'naked', 'gun', 'movie']",1
"['really', 'okay', 'series', 'everyone', 'pretty', 'good', 'take', 'reba', 'trying', 'funny', 'got', 'stupid', 'accent', 'took', 'show', 'would', 'love', 'see', 'every', 'day', 'br', 'br', 'watching', 'show', '10', 'min', 'said', 'reba', 'destroying', 'show', 'however', '20', 'year', 'old', 'guy', 'dont', 'know', 'name', 'soooo', 'funny', 'really', 'saving', 'br', 'br', 'recipe', 'get', 'great', 'show', 'kick', 'reba', 'put', '20', 'year', 'old', 'guy', 'lead', 'role', 'br', 'br', 'really', 'hope', 'someone', 'agrees', 'think', 'like', 'kick', 'reba', 'show', 'put', 'someone', 'else', 'lead', 'role']",0
"['tired', 'repetitive', 'unintelligent', 'material', 'mainstream', 'movie', 'industry', 'release', 'enjoy', 'alone', 'thought', 'provoking', 'well', 'shot', 'riveting', 'br', 'br', 'without', 'revealing', 'anything', 'find', 'first', 'minute', 'movie', 'story', 'young', 'white', 'high', 'school', 'girl', 'upper', 'middle', 'class', 'environment', 'working', 'escort', 'discovered', 'neighbor', 'vast', 'majority', 'movie', 'occurs', 'hotel', 'room', 'hired', 'come', 'br', 'br', 'discussion', 'explore', 'two', 'shifting', 'view', 'prostitution', 'depression', 'loneliness', 'yet', 'movie', 'depressing', 'talk', 'dark', 'thing', 'without', 'depressing', 'br', 'br', 'viewer', 'emotion', 'preconceived', 'notion', 'moved', 'around', 'gently', 'come', 'lot', 'think', 'like', 'movie']",1
"['better', 'early', 'cronenberg', 'horror', 'film', 'nothing', 'basic', 'real', 'story', 'videogame', 'theme', 'told', 'nothing', 'original', 'left', 'except', 'weird', 'cronenberg', 'atmosphere', 'strong', 'amusing', 'sexual', 'reference', 'shore', 'dark', 'score', 'story', 'never', 'grab', 'full', 'attention', 'flow', 'forward', 'event', 'event', 'boring', 'pace', 'rating', '4', '10']",0
"['apparently', 'happens', 'director', 'allows', '14', 'year', 'old', 'nephew', 'rewrite', 'dialogue', 'set', 'indulges', 'alcoholically', 'meantime', 'said', 'earlier', 'although', 'always', 'wanted', 'catch', 'one', 'paul', 'naschy', 'werewolf', 'picture', 'atrocity', 'served', 'introduction', 'awful', 'certainly', 'still', 'intend', 'pursue', 'entry', 'series', 'albeit', 'gradually', 'br', 'br', 'despite', 'high', 'profile', 'disappointment', 'like', 'joe', 'dante', 'howling', '1981', 'love', 'werewolf', 'picture', 'general', 'honest', 'quickly', 'lost', 'interest', 'film', 'plot', 'stood', 'gazing', 'tv', 'screen', 'counting', 'absurdity', 'far', 'many', 'mention', 'say', 'two', 'struck', 'particularly', 'hilarious', 'schizophrenic', 'nature', 'werewolf', 'persona', 'e', 'going', 'raging', 'beast', 'one', 'shot', 'dazed', 'zombie', 'like', 'state', 'next', 'one', 'casual', 'midnight', 'stroll', 'countryside', 'sporting', 'entirely', 'different', 'wardrobe', 'boot', 'yes', 'know', 'reason', 'beforehand', 'well', 'phantom', 'opera', 'look', 'wolfstein', 'character', 'know', 'perhaps', 'elusive', 'full', 'length', 'version', 'mess', 'could', 'well', 'bona', 'fide', 'horror', 'classic']",0
"['first', 'time', 'saw', 'film', 'cute', 'girl', 'attracted', 'lot', 'fun', 'laughing', 'generally', 'making', 'fun', 'impression', 'terrible', 'watchable', 'cheeseyness', 'value', 'part', 'anniversary', 'watched', 'together', 'video', 'turn', 'movie', 'terrible', 'unwatchable', 'amazing', 'cute', 'girl', 'change', 'way', 'world', 'look']",0
"['one', 'great', 'classic', 'comedy', 'slapstick', 'comedy', 'heavy', 'drama', 'fun', 'satirical', 'film', 'buyer', 'beware', 'guide', 'new', 'home', 'br', 'br', 'filled', 'great', 'character', 'cary', 'grant', 'convinced', 'fleece', 'building', 'dream', 'home', 'br', 'br', 'great', 'look', 'life', 'late', '40', 'br', 'br']",1
"['movie', 'fairly', 'decent', 'premise', 'one', 'gruesomely', 'featured', 'science', 'fiction', 'film', 'spectacularly', 'alien', 'decent', 'man', 'performance', 'male', 'cast', 'possessed', 'astronaut', 'wife', 'weak', 'link', 'ensemble', 'seem', 'know', 'face', 'lot', 'prominent', 'scene', 'blame', 'director', 'corman', 'br', 'br', 'given', 'decent', 'budget', 'prop', 'special', 'effect', 'focused', 'coherent', 'screen', 'play', 'blood', 'beast', 'might', 'pretty', 'decent', 'inherent', 'cheapness', 'production', 'design', 'continuity', 'error', 'gaffe', 'undermine', 'proceeding', 'instance', 'every', 'time', 'saw', 'comatose', 'astronaut', 'laid', 'examination', 'table', 'width', 'ironing', 'board', 'broke', 'giggle', 'probably', 'emotion', 'crew', 'wanted', 'invoke', 'monster', 'costume', 'needed', 'serious', 'work', 'fern', 'covered', 'parrot', 'scary', 'convincing', 'br', 'br', 'still', 'premise', 'strong', 'enough', 'hung', 'end', 'see', 'plot', 'would', 'resolve', 'alien', 'motif', 'sufficiently', 'ambiguous', 'first', 'could', 'sort', 'think', 'enigma', 'scene', 'shot', 'murdered', 'scientist', 'bit', 'punch', 'along', 'plot', 'development', 'alien', 'claimed', 'assimilated', 'dead', 'man', 'personality', 'br', 'br', 'corman', 'cheap', 'fast', 'mildly', 'watchable', 'think', 'hard', 'expect', 'much', 'need', 'said']",0
"['excellent', 'family', 'movie', 'give', 'lot', 'think', 'absolutely', 'nothing', 'wrong', 'film', 'everything', 'perfect', 'script', 'great', 'real', 'thing', 'could', 'happen', 'everyone', 'life', 'forget', 'acting', 'awesome', 'look', 'frankie', 'know', 'thought', 'picture', 'real', 'miss']",1
"['next', 'last', 'episode', 'aired', 'original', 'star', 'trek', 'series', 'interesting', 'sometimes', 'melancholy', 'installment', 'prof', 'show', 'still', 'exploring', 'character', 'even', 'point', 'third', 'season', 'though', 'flawed', 'yesterday', 'moment', 'overall', 'moody', 'compelling', 'feel', 'kirk', 'spock', 'mccoy', 'beam', 'planet', 'assuming', 'arriving', 'nick', 'time', 'save', 'least', 'give', 'warning', 'whatever', 'populace', 'since', 'planet', 'sun', 'due', 'explode', 'within', 'hour', 'turn', 'people', 'aware', 'planet', 'fate', 'using', 'kind', 'time', 'travel', 'device', 'escaped', 'past', 'person', 'able', 'choose', 'time', 'place', 'past', 'would', 'like', 'live', 'library', 'run', 'elderly', 'man', 'named', 'mr', 'atoz', 'atoz', 'assumes', 'three', 'men', 'looking', 'past', 'live', 'well', 'show', 'various', 'period', 'choose', 'viewer', 'rather', 'forced', 'confusion', 'start', 'episode', 'line', 'like', 'br', 'br', 'mccoy', 'go', 'atoz', 'wherever', 'wanted', 'br', 'br', 'misunderstanding', 'could', 'cleared', 'rather', 'easily', 'plot', 'purpose', 'soon', 'kirk', 'find', 'transported', 'back', 'period', 'resembling', '18th', 'century', 'england', 'spock', 'mccoy', 'sent', 'ice', 'age', '5000', 'year', 'planet', 'past', 'main', 'focus', 'spock', 'relationship', 'woman', 'exiled', 'time', 'tyrant', 'punishment', 'spock', 'begin', 'acting', 'increasingly', 'emotional', 'showing', 'anger', 'toward', 'mccoy', 'deep', 'affection', 'zarabeth', 'woman', 'eventually', 'realizes', 'reverting', 'back', 'primitive', 'emotional', 'state', 'ancestor', 'vulcan', '5000', 'year', 'ago', 'kirk', 'make', 'way', 'back', 'library', 'first', 'finally', 'convinces', 'mr', 'atoz', 'belong', 'planet', 'history', 'spock', 'mccoy', 'return', 'late', 'leaving', 'zarabeth', 'behind', 'enterprise', 'beam', 'three', 'speed', 'away', 'sun', 'explodes', 'destroying', 'planet', 'interaction', 'spock', 'zarabeth', 'provides', 'episode', 'memorable', 'moment', 'though', 'kirk', 'adventure', 'english', 'past', 'amusing', 'decent', 'latter', 'day', 'star', 'trek', 'outing']",1
"['today', 'die', '4th', 'seagal', 'movie', 'mini', 'marathon', 'held', 'wow', 'know', 'start', 'seems', 'mumble', 'line', 'time', 'go', 'scene', 'seagal', 'treach', 'seem', 'improv', 'embarrassing', 'girlfriend', 'dream', 'anything', 'else', 'plot', 'recommend', 'anyone', 'die', 'hard', 'seagal', 'fan', 'even', 'better', 'earlier', 'work', '4', 'film', 'marathon', 'submerged', 'sun', 'foreigner', 'today', 'die', 'today', 'worst', 'previous', 'reviewer', 'mentioned', 'usage', 'stock', 'footage', 'quite', 'obvious']",0
"['landscape', 'battle', 'open', 'escaping', 'prisoner', 'snowy', 'field', 'full', 'fence', 'rather', 'funny', 'movement', 'accompanied', 'vivaldi', 'four', 'season', 'touching', 'opening', 'soon', 'enough', 'learn', 'know', 'prisoner', 'mob', 'also', 'treated', 'humouristic', 'burry', 'man', 'alive', 'protagonist', 'stop', 'moment', 'soon', 'engaged', 'finding', 'book', 'turndowned', 'camp', 'caring', 'neighbour', 'br', 'br', 'rest', 'film', 'set', 'american', 'camp', 'prisoner', 'released', 'kind', 'semi', 'freedom', 'semi', 'camp', 'perfect', 'set', 'study', 'war', 'criminality', 'american', 'camp', 'polish', 'nationalism', 'catholisism', 'grief', 'human', 'misery', 'general', 'br', 'br', 'film', 'make', 'important', 'turn', 'come', 'woman', 'film', 'change', 'light', 'colour', 'temper', 'time', 'turn', 'prisoner', 'slave', 'holocaust', 'think', 'main', 'underlying', 'political', 'theme', 'film', 'must', 'mankind', 'treatment', 'jew', 'world', 'war', 'nazi', 'extermination', 'mankind', 'letting', 'happen', 'even', 'forcing', 'europe', 'war', 'emotional', 'level', 'film', 'grief', 'problem', 'letting', 'grief', 'come', 'environment', 'make', 'grief', 'difficult', 'difficult', 'share', 'grief', 'people', 'different', 'experience', 'br', 'br', 'film', 'carpet', 'underlying', 'contradiction', 'humour', 'irony', 'sudden', 'beauty', 'couple', 'time', 'film', 'gypsy', 'prisoner', 'play', 'harp', 'emotional', 'tune', 'brutally', 'rejected', 'filmatically', 'speaking', 'protagonist', 'example', 'pick', 'important', 'essence', 'film', 'style', 'theme', 'come', 'humour', 'comic', 'protagonist', 'constantly', 'loos', 'find', 'back', 'glass', 'crowd', 'hay', 'stack', 'etc', 'br', 'br', 'hard', 'understand', 'spielberg', 'respect', 'wajda', 'see', 'film', 'great', 'treatment', 'light', 'compared', 'spielberg', 'best', 'grunwald', 'intermezzo', 'speaks', 'narrativly', 'brings', 'film', 'camp', 'filmatically', 'brings', 'film', 'dream', 'eternity', 'profound', 'beauty', 'anyhow', 'also', 'another', 'scene', 'let', 'go', 'without', 'comment', 'christian', 'supper', 'undoubtly', 'ironical', 'simultaneously', 'deeply', 'religious', 'see', 'transsubstantiation', 'moment', 'everybody', 'falling', 'knee', 'protagonist', 'saved', 'isolation', 'priest', 'serve', 'comic', 'altar', 'boy', 'bell', 'mocking', 'scene', 'also', 'give', 'emotion', 'love', 'nina', 'get', 'bread', 'sun', 'light', 'fall', 'upon', 'bell', 'ring', 'spheric', 'peak', 'moment', 'film', 'br', 'br', 'main', 'actor', 'excellent', 'role', 'olbrychski', 'perfect', 'wajda', 'protagonist', 'doubting', 'reflecting', 'mind', 'unable', 'put', 'aspect', 'mind', 'emotion', 'life', 'beautiful', 'celinska', 'great', 'body', 'acting', 'debuting', 'character', 'unable', 'express', 'inner', 'proud', 'movement', 'br', 'br', 'try', 'describe', 'everything', 'often', 'unable', 'take', 'nothing', 'consideration', 'wajda', 'manages', 'film', 'either', 'moving', 'deep', 'beautifully', 'shot', 'pay', 'attention', 'life', 'society', 'particularity', 'moment', 'joy', 'one', 'moment', 'irony', 'second', 'moment', 'grief', 'third', 'moment', 'nothing', 'fourth', 'br', 'br', 'least', 'two', 'reason', 'pay', 'attention', 'wajda', 'film', 'period', 'first', 'remarkable', 'free', 'expression', 'deep', 'political', 'impact', 'country', 'first', 'overthrow', 'communism', 'twenty', 'year', 'later', 'second', 'development', 'filmatic', 'narrative', 'language', 'kusturica', 'rose', 'grandeur']",1
"['really', 'idea', 'comment', 'movie', 'special', 'effect', 'lackluster', 'acting', 'terrible', 'plot', 'back', 'box', 'think', 'remember', 'movie', 'bad', 'long', 'time', 'big', 'fan', 'lesbian', 'sex', 'booby', 'even', 'save', 'movie', 'terrible', 'excuse', 'pay', 'someone', 'stand', 'lay', 'case', 'front', 'camera', 'br', 'br', 'pretty', 'much', 'let', 'overall', 'zombie', 'effect', 'since', 'apparently', 'movie', 'zombie', 'commonplace', 'running', 'couple', 'casually', 'talking', 'gas', 'station', 'one', 'house', 'windshield', 'repair', 'interior', 'bathroom', 'zombie', 'movie', 'genre', 'even', 'factor', 'end', 'even', 'cameo', 'dozen', 'zombie', 'ripping', 'girl', 'clothes', 'really', 'constitute', 'zombie', 'movie', 'br', 'br', 'vampire', 'apparently', 'zombie', 'male', 'vampire', 'female', 'ok', 'sure', 'vampire', 'daylight', 'soldier', 'vampire', 'came', 'standing', 'middle', 'road', 'still', 'holding', 'gun', 'stake', 'heart', 'waiting', 'queen', 'vampire', 'flick', 'way', 'last', 'segment', 'old', 'nunnery', 'made', 'sense', 'one', 'hot', 'lesbian', 'vampire', 'asks', 'hot', 'lesbian', 'vampire', 'think', 'right', 'thing', 'killing', 'two', 'apparent', 'hero', 'movie', 'put', 'top', 'br', 'br', 'acting', 'special', 'effect', 'time', 'low', 'also', 'could', 'almost', 'see', 'hose', 'fake', 'blood', 'pumped', 'closeup', 'zombie', 'got', 'ran', 'general', 'speaking', 'general', 'find', 'kenny', 'rogers', 'look', 'alike', 'anyways', 'idea', 'general', 'aside', 'generally', 'confusing', 'misplaced', 'br', 'br', 'watch', 'movie', 'nothing', 'better', 'strong', 'urge', 'waste', '3', '0', '02']",0
"['sister', 'cousin', 'female', 'forced', 'see', 'chick', 'movie', 'kind', 'movie', 'would', 'prefer', 'see', 'really', 'bad', 'want', 'see', 'movie', 'watching', 'say', 'bad', 'kind', 'film', 'accurate', 'acting', 'woman', 'really', 'talk', 'certain', 'situation', 'guy', 'amused', 'joke', 'man', 'woman', 'sure', 'related', 'movie', 'yeah', 'funny', 'see', 'big', 'screen', 'oh', 'em', 'gee', 'haha', 'never', 'seen', 'original', 'would', 'care', 'girl', 'must', 'see', 'maybe', 'girl', 'would', 'say', 'movie', 'sucked', 'probably', 'see', '13', 'year', 'old', 'going', 'wow', 'remember', 'going', 'threw', '30', 'br', 'br', 'man', 'would', 'collection', 'say', 'horrible', 'meh']",1
"['begin', 'fairly', 'clever', 'farce', 'somewhat', 'shady', 'security', 'monitoring', 'company', 'turn', 'almost', 'instantaneously', 'uninteresting', 'completely', 'inane', 'murder', 'mystery', 'david', 'arquette', 'great', 'stanley', 'tucci', 'try', 'mightily', 'make', 'train', 'wreck', 'watchable', 'thing', 'humanly', 'possible', 'br', 'br', 'instance', 'cause', 'gale', 'turn', 'suddenly', 'sweet', 'motherly', 'figure', 'drunken', 'shrew', 'tommy', 'parent', 'house', 'would', 'heinrich', 'although', 'admittedly', 'sleezebag', 'want', 'destroy', 'business', 'devotes', 'life', 'robbing', 'possibly', 'murdering', 'customer', 'seemingly', 'sensible', 'tommy', 'believe', 'heinrich', 'could', 'murderer', 'based', 'almost', 'entirely', 'dream', 'even', 'believable', 'go', 'police', 'gale', 'activate', 'alarm', 'got', 'home', 'especially', 'scolding', 'howie', 'course', 'event', 'necessary', 'plot', 'use', 'term', 'loosely', 'unfold', 'might', 'forgivable', 'resulted', 'even', 'slightest', 'bit', 'comedy', 'everything', 'howie', 'description', 'date', 'rape', 'coroner', 'misidentification', 'gale', 'final', 'joke', 'gale', 'howie', 'still', 'dead', 'tasteless', 'pathetic', 'anything', 'else', 'br', 'br', 'checked', 'box', 'indicating', 'comment', 'contained', 'spoiler', 'nothing', 'anyone', 'else', 'could', 'spoil', 'thing', 'already', 'stink', 'high', 'heaven']",0
